CallerHand,GestureInput,ActionExecuted,Time
LeftHand,Aim_V1,,16:27:06.359934
LeftHand,Aim_V1,,16:27:06.861944
RightHand,ThrowGust_V2,,16:27:07.915923
RightHand,ThrowFire_V2,,16:27:07.915989
RightHand,ThrowEarthPrison_V2,,16:27:07.915999
RightHand,ThrowGust_V2,,16:27:10.805429
RightHand,ThrowFire_V2,,16:27:10.805497
RightHand,ThrowEarthPrison_V2,,16:27:10.805510
RightHand,ThrowGust_V2,,16:27:11.936652
RightHand,ThrowFire_V2,,16:27:11.936718
RightHand,ThrowEarthPrison_V2,,16:27:11.936728
LeftHand,ThrowEarthPrison_V2,,16:27:12.509614
LeftHand,ThrowFire_V2,,16:27:12.509776
LeftHand,ThrowGust_V2,,16:27:12.509797
LeftHand,ThrowEarthPrison_V2,,16:27:15.794349
LeftHand,ThrowFire_V2,,16:27:15.794430
LeftHand,ThrowGust_V2,,16:27:15.794442
RightHand,ThrowGust_V2,,16:27:15.835275
RightHand,ThrowFire_V2,,16:27:15.835342
RightHand,ThrowEarthPrison_V2,,16:27:15.835352
RightHand,ActivateFire_V2,,16:27:18.735259
RightHand,ActivateFire_V2,,16:27:20.034772
RightHand,ActivateFire_V2,,16:27:20.239271
RightHand,ThrowGust_V2,,16:27:21.582552
RightHand,ThrowFire_V2,,16:27:21.582608
RightHand,ThrowEarthPrison_V2,,16:27:21.582619
RightHand,Shield_V2,,16:27:21.894241
RightHand,,ShootFire_V2,16:27:22.079073
RightHand,ActivateFire_V2,,16:27:22.312619
RightHand,ThrowGust_V2,,16:27:24.061154
RightHand,ThrowFire_V2,,16:27:24.061221
RightHand,ThrowEarthPrison_V2,,16:27:24.061232
RightHand,,ShootFire_V2,16:27:24.569902
RightHand,ActivateFire_V2,,16:27:25.107294
RightHand,ThrowGust_V2,,16:27:26.275116
RightHand,ThrowFire_V2,,16:27:26.275170
RightHand,ThrowEarthPrison_V2,,16:27:26.275180
RightHand,,ShootFire_V2,16:27:26.779869
RightHand,ActivateFire_V2,,16:27:27.090424
LeftHand,ThrowEarthPrison_V2,,16:27:27.639733
LeftHand,ThrowFire_V2,,16:27:27.639800
LeftHand,ThrowGust_V2,,16:27:27.639812
RightHand,ThrowGust_V2,,16:27:28.206602
RightHand,ThrowFire_V2,,16:27:28.206671
RightHand,ThrowEarthPrison_V2,,16:27:28.206683
RightHand,ActivateFire_V2,,16:27:29.516369
RightHand,ActivateLightning_V2,,16:27:30.278671
RightHand,ActivateLightning_V2,,16:27:30.472958
RightHand,ThrowGust_V2,,16:27:30.503830
RightHand,ThrowFire_V2,,16:27:30.503886
RightHand,ThrowEarthPrison_V2,,16:27:30.503897
RightHand,Aim_V1,,16:27:34.290851
LeftHand,ThrowEarthPrison_V2,,16:27:38.823934
LeftHand,ThrowFire_V2,,16:27:38.824013
LeftHand,ThrowGust_V2,,16:27:38.824025
LeftHand,Aim_V1,,16:27:40.221180
LeftHand,Aim_V1,,16:27:41.006728
RightHand,ThrowGust_V2,,16:27:41.979927
RightHand,ThrowFire_V2,,16:27:41.979993
RightHand,ThrowEarthPrison_V2,,16:27:41.980002
RightHand,Aim_V1,,16:27:42.071886
LeftHand,Fire_V1,,16:27:47.488186
LeftHand,,ShootFire_V1,16:27:47.589475
RightHand,Fire_V1,,16:27:47.654898
RightHand,Aim_V1,,16:27:47.852076
LeftHand,Aim_V1,,16:27:48.120580
RightHand,Aim_V1,,16:27:49.326921
RightHand,Fire_V1,,16:27:50.128651
RightHand,,ShootFire_V1,16:27:50.240291
RightHand,Aim_V1,,16:27:50.731808
LeftHand,ThrowEarthPrison_V2,,16:27:51.748541
LeftHand,ThrowFire_V2,,16:27:51.748613
LeftHand,ThrowGust_V2,,16:27:51.748624
RightHand,Aim_V1,,16:27:52.412271
RightHand,Aim_V1,,16:27:57.144676
RightHand,ActivateFire_V2,,16:28:02.981806
RightHand,ThrowGust_V2,,16:28:03.981218
RightHand,ThrowFire_V2,,16:28:03.981306
RightHand,ThrowEarthPrison_V2,,16:28:03.981321
RightHand,,ShootFire_V2,16:28:04.483585
RightHand,ActivateFire_V2,,16:28:05.024732
RightHand,ThrowGust_V2,,16:28:06.133833
RightHand,ThrowFire_V2,,16:28:06.133892
RightHand,ThrowEarthPrison_V2,,16:28:06.133903
RightHand,,ShootFire_V2,16:28:06.635341
RightHand,Aim_V1,,16:28:08.773431
RightHand,Lightning_V1,,16:28:10.477404
RightHand,,ShootLightning_V1,16:28:10.611706
RightHand,Aim_V1,,16:28:11.079033
RightHand,Lightning_V1,,16:28:12.125999
RightHand,,ShootLightning_V1,16:28:12.248618
RightHand,Aim_V1,,16:28:12.439373
RightHand,Lightning_V1,,16:28:13.602911
RightHand,,ShootLightning_V1,16:28:13.730327
RightHand,EarthPrison_V1,ActivateEarthPrison_V1,16:28:13.988307
RightHand,,ShootEarthPrison_V1,16:28:14.118699
RightHand,Aim_V1,,16:28:14.710130
LeftHand,ActivateActivationEarthPrison_V2,,16:28:16.948758
LeftHand,ActivateFire_V2,,16:28:17.651377
LeftHand,Shield_V1,ActivateShield_V1,16:28:18.641606
LeftHand,Recover_V2,,16:28:22.281330
LeftHand,Recover_V1,ActivateRecover_V1,16:28:22.281713
LeftHand,Recover_V2,,16:28:24.555556
RightHand,Recover_V1,ActivateRecover_V1,16:28:24.555799
RightHand,Recover_V2,,16:28:24.555847
Both,,ActivateRecover_V2,16:28:24.555941
LeftHand,Recover_V1,ActivateRecover_V1,16:28:24.556063
LeftHand,ActivateActivationEarthPrison_V2,,16:28:30.169676
RightHand,ActivateActivationEarthPrison_V2,,16:28:30.304077
RightHand,ActivateFire_V2,,16:28:30.927355
RightHand,ThrowEarthPrison_V2,,16:28:30.976571
RightHand,,ActivateEarthPrison_V2,16:28:31.094387
LeftHand,ActivateActivationEarthPrison_V2,,16:28:32.233275
LeftHand,ActivateFire_V2,,16:28:34.694424
LeftHand,ThrowEarthPrison_V2,,16:28:35.938745
LeftHand,ThrowFire_V2,,16:28:35.938809
LeftHand,ThrowGust_V2,,16:28:35.938820
RightHand,Lightning_V1,,16:28:35.986504
RightHand,ThrowGust_V2,,16:28:36.486846
RightHand,ThrowFire_V2,,16:28:36.486904
RightHand,ThrowEarthPrison_V2,,16:28:36.486914
RightHand,Aim_V1,,16:28:37.304566
RightHand,Fire_V1,,16:28:38.951197
RightHand,,ShootFire_V1,16:28:39.064242
RightHand,Aim_V1,,16:28:39.360379
RightHand,Aim_V1,,16:28:40.933634
RightHand,Aim_V1,,16:28:43.372877
RightHand,Lightning_V1,,16:28:46.930950
RightHand,,ShootLightning_V1,16:28:47.054514
RightHand,Aim_V1,,16:28:47.292182
RightHand,Aim_V1,,16:28:52.467421
RightHand,ThrowGust_V2,,16:28:57.645919
RightHand,ThrowFire_V2,,16:28:57.645989
RightHand,ThrowEarthPrison_V2,,16:28:57.646000
LeftHand,Aim_V1,,16:28:57.677070
RightHand,Fire_V1,,16:28:59.766497
RightHand,,ShootFire_V1,16:28:59.871890
RightHand,Aim_V1,,16:29:00.085423
RightHand,Fire_V1,,16:29:02.041866
RightHand,,ShootFire_V1,16:29:02.147531
RightHand,Fire_V1,,16:29:02.344704
RightHand,Fire_V1,,16:29:02.592266
RightHand,Aim_V1,,16:29:02.746286
RightHand,Fire_V1,,16:29:02.932639
RightHand,,ShootFire_V1,16:29:03.037248
RightHand,Aim_V1,,16:29:03.159417
RightHand,Fire_V1,,16:29:03.611883
RightHand,,ShootFire_V1,16:29:03.716675
RightHand,Aim_V1,,16:29:03.819671
RightHand,ThrowGust_V2,,16:29:05.233448
RightHand,ThrowFire_V2,,16:29:05.233511
RightHand,ThrowEarthPrison_V2,,16:29:05.233525
RightHand,Aim_V1,,16:29:06.571309
RightHand,Fire_V1,,16:29:07.837485
RightHand,,ShootFire_V1,16:29:07.945951
RightHand,Aim_V1,,16:29:08.187649
RightHand,Fire_V1,,16:29:09.318328
RightHand,,ShootFire_V1,16:29:09.428933
RightHand,Aim_V1,,16:29:10.168791
RightHand,Fire_V1,,16:29:11.083584
RightHand,,ShootFire_V1,16:29:11.183203
RightHand,Aim_V1,,16:29:11.378450
RightHand,Fire_V1,,16:29:13.023364
RightHand,,ShootFire_V1,16:29:13.121672
RightHand,Fire_V1,,16:29:13.339556
RightHand,Fire_V1,,16:29:13.555213
RightHand,Aim_V1,,16:29:13.840052
RightHand,Lightning_V1,,16:29:13.879003
RightHand,Lightning_V1,,16:29:14.699212
RightHand,Aim_V1,,16:29:16.270127
RightHand,Fire_V1,,16:29:19.365021
RightHand,,ShootFire_V1,16:29:19.476354
RightHand,Aim_V1,,16:29:19.628666
RightHand,Recover_V1,ActivateRecover_V1,16:29:20.835020
RightHand,Recover_V2,,16:29:20.835074
LeftHand,Recover_V2,,16:29:31.477920
LeftHand,Recover_V1,ActivateRecover_V1,16:29:31.478369
RightHand,Recover_V1,ActivateRecover_V1,16:29:31.496225
RightHand,Recover_V2,,16:29:31.496287
Both,,ActivateRecover_V2,16:29:31.496371
LeftHand,ActivateActivationEarthPrison_V2,,16:29:35.473565
RightHand,ThrowGust_V2,,16:29:40.695246
RightHand,ThrowFire_V2,,16:29:40.695303
RightHand,ThrowEarthPrison_V2,,16:29:40.695314
RightHand,Aim_V1,,16:29:52.136375
LeftHand,ThrowEarthPrison_V2,,16:30:00.821287
LeftHand,ThrowFire_V2,,16:30:00.821361
LeftHand,ThrowGust_V2,,16:30:00.821373
RightHand,Fire_V1,,16:30:01.143239
RightHand,,ShootFire_V1,16:30:01.254775
RightHand,Aim_V1,,16:30:01.321223
RightHand,Fire_V1,,16:30:01.571281
RightHand,Aim_V1,,16:30:01.711263
RightHand,Aim_V1,,16:30:05.981774
RightHand,Fire_V1,,16:30:08.926520
RightHand,,ShootFire_V1,16:30:09.059671
RightHand,Aim_V1,,16:30:09.577519
RightHand,Fire_V1,,16:30:11.601705
RightHand,,ShootFire_V1,16:30:11.713327
RightHand,Aim_V1,,16:30:13.138956
RightHand,Fire_V1,,16:30:14.221711
RightHand,,ShootFire_V1,16:30:14.333696
RightHand,Aim_V1,,16:30:15.771625
RightHand,Fire_V1,,16:30:18.229023
RightHand,,ShootFire_V1,16:30:18.345459
RightHand,Aim_V1,,16:30:18.495922
LeftHand,ThrowEarthPrison_V2,,16:30:21.930213
LeftHand,ThrowFire_V2,,16:30:21.930310
LeftHand,ThrowGust_V2,,16:30:21.930323
RightHand,Aim_V1,,16:30:24.510490
RightHand,Aim_V1,,16:30:25.456410
RightHand,Aim_V1,,16:30:26.214834
RightHand,Lightning_V1,,16:30:26.905025
RightHand,Lightning_V1,,16:30:27.411615
RightHand,Aim_V1,,16:30:28.090207
RightHand,Lightning_V1,,16:30:31.593504
RightHand,,ShootLightning_V1,16:30:31.711444
RightHand,Aim_V1,,16:30:31.872676
RightHand,ThrowGust_V2,,16:30:35.392343
RightHand,ThrowFire_V2,,16:30:35.392408
RightHand,ThrowEarthPrison_V2,,16:30:35.392419
LeftHand,ThrowEarthPrison_V2,,16:30:35.414591
LeftHand,ThrowFire_V2,,16:30:35.414670
LeftHand,ThrowGust_V2,,16:30:35.414681
RightHand,Shield_V2,,16:30:35.749931
RightHand,ActivateFire_V2,,16:30:38.678005
RightHand,ThrowGust_V2,,16:30:39.497563
RightHand,ThrowFire_V2,,16:30:39.497634
RightHand,ThrowEarthPrison_V2,,16:30:39.497646
RightHand,,ShootFire_V2,16:30:40.003767
RightHand,ActivateFire_V2,,16:30:40.415064
RightHand,ThrowGust_V2,,16:30:41.617458
RightHand,ThrowFire_V2,,16:30:41.617521
RightHand,ThrowEarthPrison_V2,,16:30:41.617531
LeftHand,ThrowEarthPrison_V2,,16:30:41.914948
LeftHand,ThrowFire_V2,,16:30:41.915028
LeftHand,ThrowGust_V2,,16:30:41.915036
RightHand,,ShootFire_V2,16:30:42.147999
RightHand,ActivateFire_V2,,16:30:42.626579
RightHand,ActivateFire_V2,,16:30:44.292380
RightHand,ActivateFire_V2,,16:30:44.537091
RightHand,ThrowGust_V2,,16:30:46.051665
RightHand,ThrowFire_V2,,16:30:46.051736
RightHand,ThrowEarthPrison_V2,,16:30:46.051745
RightHand,ActivateFire_V2,,16:30:46.646041
RightHand,ThrowGust_V2,,16:30:48.249279
RightHand,ThrowFire_V2,,16:30:48.249357
RightHand,ThrowEarthPrison_V2,,16:30:48.249366
RightHand,,ShootFire_V2,16:30:48.759687
RightHand,ActivateFire_V2,,16:30:48.992439
RightHand,ThrowGust_V2,,16:30:49.909784
RightHand,ThrowFire_V2,,16:30:49.909854
RightHand,ThrowEarthPrison_V2,,16:30:49.909865
RightHand,,ShootFire_V2,16:30:50.406423
RightHand,ActivateFire_V2,,16:30:51.496271
LeftHand,ThrowEarthPrison_V2,,16:30:52.873958
LeftHand,ThrowFire_V2,,16:30:52.874032
LeftHand,ThrowGust_V2,,16:30:52.874057
RightHand,ActivateFire_V2,,16:30:54.211162
RightHand,ThrowGust_V2,,16:30:55.064208
RightHand,ThrowFire_V2,,16:30:55.064270
RightHand,ThrowEarthPrison_V2,,16:30:55.064283
RightHand,ThrowGust_V2,,16:30:57.973529
RightHand,ThrowFire_V2,,16:30:57.973592
RightHand,ThrowEarthPrison_V2,,16:30:57.973603
RightHand,Aim_V1,,16:31:02.468780
LeftHand,Aim_V1,,16:31:02.579878
RightHand,Fire_V1,,16:31:05.221583
RightHand,,ShootFire_V1,16:31:05.322526
RightHand,Aim_V1,,16:31:06.015026
RightHand,Fire_V1,,16:31:06.615357
RightHand,,ShootFire_V1,16:31:06.717986
RightHand,Aim_V1,,16:31:08.117051
RightHand,Fire_V1,,16:31:09.014901
RightHand,,ShootFire_V1,16:31:09.112786
RightHand,Aim_V1,,16:31:09.615039
RightHand,Fire_V1,,16:31:12.350956
RightHand,,ShootFire_V1,16:31:12.453525
RightHand,Aim_V1,,16:31:13.920150
RightHand,Lightning_V1,,16:31:15.078108
RightHand,,ShootLightning_V1,16:31:15.094576
RightHand,Aim_V1,,16:31:15.637908
RightHand,Lightning_V1,,16:31:16.223496
RightHand,,ShootLightning_V1,16:31:16.237558
RightHand,Aim_V1,,16:31:16.690131
RightHand,,ShootLightning_V1,16:31:16.808265
RightHand,,ShootLightning_V1,16:31:16.970526
RightHand,,ShootLightning_V1,16:31:17.137241
RightHand,Aim_V1,,16:31:17.570069
RightHand,,ShootLightning_V1,16:31:17.687394
RightHand,,ShootLightning_V1,16:31:17.849914
RightHand,,ShootLightning_V1,16:31:18.022440
RightHand,,ShootLightning_V1,16:31:18.195267
RightHand,,ShootLightning_V1,16:31:18.363416
RightHand,,ShootLightning_V1,16:31:18.525430
RightHand,,ShootLightning_V1,16:31:18.696519
RightHand,,ShootLightning_V1,16:31:18.870197
RightHand,,ShootLightning_V1,16:31:19.041793
RightHand,,ShootLightning_V1,16:31:19.208795
RightHand,,ShootLightning_V1,16:31:19.386985
RightHand,,ShootLightning_V1,16:31:19.565309
RightHand,,ShootLightning_V1,16:31:19.732499
RightHand,,ShootLightning_V1,16:31:19.910541
RightHand,,ShootLightning_V1,16:31:20.097705
RightHand,,ShootLightning_V1,16:31:20.301757
RightHand,,ShootLightning_V1,16:31:20.534252
RightHand,,ShootLightning_V1,16:31:20.767808
RightHand,,ShootLightning_V1,16:31:20.999160
RightHand,,ShootLightning_V1,16:31:21.220534
RightHand,,ShootLightning_V1,16:31:21.437048
RightHand,,ShootLightning_V1,16:31:21.644624
RightHand,,ShootLightning_V1,16:31:21.863382
RightHand,,ShootLightning_V1,16:31:22.074746
RightHand,,ShootLightning_V1,16:31:22.279525
RightHand,,ShootLightning_V1,16:31:22.482187
RightHand,,ShootLightning_V1,16:31:22.683650
RightHand,,ShootLightning_V1,16:31:22.877512
RightHand,,ShootLightning_V1,16:31:23.081559
RightHand,,ShootLightning_V1,16:31:23.316877
RightHand,,ShootLightning_V1,16:31:23.546822
RightHand,,ShootLightning_V1,16:31:23.781861
RightHand,,ShootLightning_V1,16:31:23.981725
RightHand,,ShootLightning_V1,16:31:24.290519
LeftHand,Aim_V1,,16:31:24.762638
RightHand,Aim_V1,,16:31:25.356311
RightHand,Lightning_V1,,16:31:26.224609
RightHand,,ShootLightning_V1,16:31:26.258129
RightHand,,ShootLightning_V1,16:31:26.487481
RightHand,,ShootLightning_V1,16:31:26.691018
RightHand,,ShootLightning_V1,16:31:26.891290
RightHand,,ShootLightning_V1,16:31:27.117246
RightHand,,ShootLightning_V1,16:31:27.323391
RightHand,,ShootLightning_V1,16:31:27.558865
RightHand,,ShootLightning_V1,16:31:27.761777
RightHand,,ShootLightning_V1,16:31:27.962107
RightHand,,ShootLightning_V1,16:31:28.194577
RightHand,,ShootLightning_V1,16:31:28.394280
RightHand,,ShootLightning_V1,16:31:28.628972
RightHand,,ShootLightning_V1,16:31:28.829546
RightHand,ThrowGust_V2,,16:31:31.872142
RightHand,ThrowFire_V2,,16:31:31.872208
RightHand,ThrowEarthPrison_V2,,16:31:31.872221
LeftHand,Aim_V1,,16:31:33.286255
LeftHand,Aim_V1,,16:31:35.420505
RightHand,Aim_V1,,16:31:35.628327
LeftHand,Recover_V2,,16:31:37.786060
LeftHand,Recover_V1,ActivateRecover_V1,16:31:37.786453
RightHand,Aim_V1,,16:31:44.033979
RightHand,Lightning_V1,,16:31:45.259105
RightHand,,ShootLightning_V1,16:31:45.274206
RightHand,,ShootLightning_V1,16:31:45.538011
RightHand,Aim_V1,,16:31:46.525753
RightHand,Aim_V1,,16:31:47.804365
RightHand,Lightning_V1,,16:31:48.771264
RightHand,,ShootLightning_V1,16:31:48.786332
RightHand,Aim_V1,,16:31:49.689236
RightHand,Lightning_V1,,16:31:51.032900
RightHand,,ShootLightning_V1,16:31:51.135262
RightHand,Aim_V1,,16:31:51.935937
RightHand,Lightning_V1,,16:31:53.338329
RightHand,,ShootLightning_V1,16:31:53.356845
RightHand,Aim_V1,,16:31:54.407942
RightHand,Lightning_V1,,16:31:57.577242
RightHand,,ShootLightning_V1,16:31:57.692527
RightHand,Aim_V1,,16:31:58.406903
LeftHand,Aim_V1,,16:32:00.434235
LeftHand,Aim_V1,,16:32:01.011695
LeftHand,Aim_V1,,16:32:06.248223
RightHand,Recover_V1,ActivateRecover_V1,16:32:09.496399
RightHand,Recover_V2,,16:32:09.496459
LeftHand,Recover_V2,,16:32:09.511673
Both,,ActivateRecover_V2,16:32:09.511981
LeftHand,Recover_V1,ActivateRecover_V1,16:32:09.512112
RightHand,Aim_V1,,16:32:10.798439
LeftHand,Aim_V1,,16:32:13.112172
RightHand,Lightning_V1,,16:32:14.588987
RightHand,,ShootLightning_V1,16:32:14.617917
RightHand,Aim_V1,,16:32:15.596906
RightHand,Lightning_V1,,16:32:27.338255
RightHand,,ShootLightning_V1,16:32:27.360741
RightHand,Aim_V1,,16:32:28.251240
RightHand,Lightning_V1,,16:32:29.308944
RightHand,,ShootLightning_V1,16:32:29.454599
RightHand,Aim_V1,,16:32:30.311939
RightHand,Aim_V1,,16:32:31.959343
RightHand,Lightning_V1,,16:32:32.132929
RightHand,,ShootLightning_V1,16:32:32.250426
RightHand,Lightning_V1,,16:32:32.506061
RightHand,Aim_V1,,16:32:32.718169
RightHand,Lightning_V1,,16:32:32.851459
RightHand,,ShootLightning_V1,16:32:32.985293
RightHand,Lightning_V1,,16:32:33.161829
RightHand,Aim_V1,,16:32:33.575632
RightHand,Lightning_V1,,16:32:33.664408
RightHand,,ShootLightning_V1,16:32:33.709424
RightHand,Aim_V1,,16:32:33.929647
RightHand,Lightning_V1,,16:32:34.455232
RightHand,,ShootLightning_V1,16:32:34.477844
RightHand,Aim_V1,,16:32:36.081951
RightHand,Lightning_V1,,16:32:37.540400
RightHand,,ShootLightning_V1,16:32:37.641489
RightHand,Aim_V1,,16:32:37.938036
RightHand,Lightning_V1,,16:32:38.509977
RightHand,Lightning_V1,,16:32:38.877422
RightHand,,ShootLightning_V1,16:32:39.011438
RightHand,Aim_V1,,16:32:39.275696
LeftHand,Aim_V1,,16:32:39.509150
RightHand,Lightning_V1,,16:32:40.514822
RightHand,,ShootLightning_V1,16:32:40.548804
RightHand,Lightning_V1,,16:32:40.946019
RightHand,Lightning_V1,,16:32:41.316492
RightHand,Aim_V1,,16:32:41.706703
RightHand,ActivateFire_V2,,16:32:42.742548
LeftHand,ActivateFire_V2,,16:32:42.907165
RightHand,ThrowGust_V2,,16:32:43.609259
RightHand,ThrowFire_V2,,16:32:43.609323
RightHand,ThrowEarthPrison_V2,,16:32:43.609332
LeftHand,ThrowEarthPrison_V2,,16:32:43.874161
LeftHand,ThrowFire_V2,,16:32:43.874233
LeftHand,ThrowGust_V2,,16:32:43.874244
RightHand,,ShootFire_V2,16:32:44.139546
LeftHand,ActivateFire_V2,,16:32:44.374568
